ISBN10	AUTHOR
086573190X	HEARST CORP HOUS
0764506765	JOHN R. LEVINE
0764506765	ARNOLD REINHOLD
0764506765	MARGARET LEVINE YOU
1893361764	PHILIP HARNDEN
0762100699	LINDA BARKER
0875968864	PATRICIA LANZA
0811827151	DOMINIC O'BRIEN
0811827151	DOMINIC O'BRIAN
0937750239	DON ASLETT
0937750239	CAROL CARTAINO
0937750239	CRAIG LAGORY
1569473307	JACQUELINE WINSPEAR
0877735506	CHOGYAM TRUNGPA
0385335210	PAMELA DUNCAN
0062505157	DALAI LAMA XIV
0062505157	DALAI LAMA
0062505157	MARCIA KEEGAN
1585420859	MICHELE CASSOU
0861711459	MASTER JAE WOONG KIM
0861711459	HIS HOLINESS THE DALAI LAMA
0312973055	ROBERT LUDLUM
0312973055	GAYLE LYNDS
0696211785	BETTER HOMES AND GARDENS BOOKS
0696211785	CATHY BARASH
140004684X	ROBERT BAER
0801986311	DOROTHEA HALL
0801986311	RON CARALISSEN
0801986311	RON CAROLISSEN
0922705380	ELEANOR BURNS
0440235014	DON ASLETT
0801980801	JEANNE ARGENT
0679725997	CAROLE THOMERSON
1567998712	PAT ROSS
1567998712	CAROLYN BUCHA
1573227358	DEBBIE FORD
0806958235	CHRIS RANKIN
0722539320	THE DALAI LAMA
089721255X	CHERYL SMITH
0877739706	CHOGYAM TRUNGPA
0786862270	LAURIE BETH JONES
0961475455	CHERI HUBER
0961475455	JUNE SHIVER
0765760355	GERSHON WINKLER
0765760355	LAKME BATYA ELIOR
0935278184	PALMER-PLETSCH ASSOCIATES
0935278184	PATI PALMER
0935278184	ANN PRICE
0674007913	MAXINE HONG KINGSTON
0840752873	ROBERT HAROLD SCHULLER
0722540302	DALAI LAMA
1567994288	CANDACE ORD MANROE
0897210875	ORTHO BOOKS
0897210875	JANETTE HALL
0897210875	CAROL HENDERSON
0897210875	KARIN SHA
0688144713	VICTORIA MAGAZINE
0688144713	JEANINE LARMOTH
0688097391	VICTORIA MAGAZINE
1573225754	TRICYCLE MAGAZINE
0802130313	WALPOLA RAHULA
0814623581	ESTHER DE WAAL
038549436X	PAUL WILKES
0743226208	SARAH DUCHESS OF YORK
0743226208	WEIGHT WATCHERS
0553382179	MARLA CILLEY
0743418301	LINDA COBB
006064589X	SUE MONK KIDD
0385497903	GESHE MICHAEL ROACH
0767902998	ANDREW HARVEY
0738204102	WILLIAM BRIDGES
1567997686	TERI DUNN
0765307154	JOEL C. ROSENBERG
0060502304	MICHAEL CRICHTON
0345456343	ANNE RICE
1576104192	DEE-ANN LEBLANC
0752221892	MICHAEL SMITH
0446518549	BUZZ ALDRIN
0446518549	JOHN BARNES
1565924878	DAVID FLANAGAN
1565922204	SRIRAM SRINIVASAN
0072129409	RICHARD PETERSEN
0130843709	WILLIAM STALLINGS
0782126472	TODD LAMMLE
0130173231	DONALD L. PIPKIN
0451457595	MERCEDES LACKEY
0786881887	RAND MILLER
0786881887	ROBYN MILLER
0786881887	DAVID WINGROVE
0786889209	RAND MILLER
0786889209	DAVID WINGROVE
055357681X	KAY KENYON
0448407264	FRANCINE HUGHES
051511054X	LAVYRLE SPENCER
0156030209	YANN MARTEL
0140275428	GERVASE PHINN
0553813714	CHERYL RICHARDSON
0752837613	DAVE PELZER
0684803852	JOSEPHINE TEY
067164193X	CAROLYN KEENE
0517320908	MUND FULLER
0774712619	PATENAUD
0553089226	JONATHAN KELLERMAN
0670829390	LOUIE ANDERSON
0786000848	ROSEMARIE LENNON
0671578820	L. WARREN DOUGLAS
0446364789	ELIZABETH PETERS
0812514432	MARTIN H. GREENBERG
0812514432	JANE YOLEN
0812514432	KEITH PARKINSON
0812514432	ELI
0451151224	STEPHEN KING
0451151224	RICHARD BACHMAN
0425054535	WILLIAM KOTZWINKLE
0425054535	MELISSA MATHISON
044021498X	KATHE KOJA
0821724045	WILLIAM M. CARNEY
042512245X	JAMES W. CLARKE
0451080157	BARI WOOD
0451080157	JACK GEASLAND
0312928408	DONALD A. DAVIS
0812551664	DAVID BERGANTINO
0812551664	WES CRAVEN
0425109720	TOM CLANCY
0671670646	V.C. ANDREWS
0345425596	ANNA LOUISE GOLDEN
0671028006	V.C. ANDREWS
0590412264	JOVIAL BOB STINE
0590412264	MEL BROOKS
0590412264	THOMAS MEEHAN
0590412264	RONNY GR
0886771722	MARION ZIMMER BRADLEY
0345309197	BARBARA HAMBLY
0886772249	C. J. CHERRYH
0380818418	DAVID G. HARTWELL
0380818418	KATHRYN CRAMER
0345300777	DAVID EDDINGS
0345309979	DAVID EDDINGS
0345335708	DAVID EDDINGS
0886774691	MARION ZIMMER BRADLEY
0786901136	MEL ODOM
0786901136	ROBH RUPPEL
0425173089	LYN HAMILTON
0440237343	KAM MAJD
0786890053	RANDALL WALLACE
0140053166	M M KAYE
0425142868	LAWRENCE SANDERS
0425137457	LAWRENCE SANDERS
042514755X	LAWRENCE SANDERS
0886772346	MARION ZIMMER BRADLEY
0886772346	GEORGE O. BARR
0425103633	AGATHA CHRISTIE
0812570936	L. E. MODESITT
0671759345	V.C. ANDREWS
0440475821	BEVERLY CLEARY
0671670662	V.C. ANDREWS
0312962177	GREGORY BEAN
0446344281	ANDREW M GREELEY
0446601829	GEORGE BERNAU
0944276040	DONA VAUGHN
042511872X	LAWRENCE SANDERS
0688037852	BEVERLY CLEARY
0688037852	TRACY DOCKRAY
0425116417	LAWRENCE SANDERS
0446602175	PETER DAVID
0446602175	JANET SCOTT BATCHLER
0446602175	LEE BATCHLER
0446602175	BOB
0451402707	JUDITH GOULD
1558175555	L. BUTCHER
0312927789	RANDALL ADAMS
0312927789	WILLIAM HOFFER
0312927789	MARILYN MONA HOFFER
0312927614	KEN ENGLADE
0451171640	EDWARD HUMES
0451402847	JANET PARKER BECK
0380722526	JEAN THESMAN
0451117905	TOM WILSON
0821717448	N. MACCULLOUGH WEIR
0440203856	DANIELLE STEEL
0440146844	DANIELLE STEEL
0440126894	DANIELLE STEEL
0553264079	JUDITH KRANTZ
0451403053	MICHAEL KAPLAN
0553256211	BARBARA TAYLOR BRADFORD
0451153952	RICHARD OWEN
0425130894	SIMON R. GREEN
088038672X	R.A. SALVATORE
0843938269	PYOTYR KURTINSKI
0385279140	ELANA LORE
0394859111	ALFRED HITCHCOCK
0553271091	ROBERT LUDLUM
1572972912	ELUKI BES SHAHAR
1572972912	ROGER CRUZ
0451159896	BARI WOOD
0451159896	JACK GEASLAND
3426015463	NOAH GORDON
3442750547	JUDITH KATZIR
3442750547	BARBARA LINNER
3423085304	AMANDA CROSS
3423085304	CAROLYN G. HEILBRUN
3455024947	JOHN GRISHAM
345387319X	DAVID SEDARIS
345387319X	HARRY ROWOHLT
3499146983	P. D. JAMES
3499146983	PHYLLIS D. JAMES
3426013347	P. D. JAMES
3426013347	PHYLLIS D. JAMES
3596151945	MARIA BENEDICKT
0060080841	IRA LEVIN
0060080841	PETER STRAUB
0679816607	NEIL GRANT
0441005241	LAURELL K. HAMILTON
0441004520	LAURELL K. HAMILTON
0441003745	LAURELL K. HAMILTON
0553577255	LYNN FLEWELLING
0553577255	GARY RUDDELL
0553575430	LYNN FLEWELLING
0553575430	GARY RUDDELL
0884481492	STEVE KOWIT
0553575422	LYNN FLEWELLING
0553575422	GARY RUDDELL
0843949945	CHRISTINE FEEHAN
0486292886	R. EWART OAKESHOTT
006090674X	JOSEPH GIES
006090674X	FRANCES GIES
0871968789	CHRISTOPHER; PAYNE
0871968789	 RONALD DOBSON
0912608951	JAMES F. MCCLOY
0912608951	RAY
0912608951	 JR. MILLER
0912608110	JAMES F. MCCLOY
0912608110	RAY MILLER
0373076312	NORA ROBERTS
0743403495	CHRISTIAN JACQ
0743403487	CHRISTIAN JACQ
0743403479	CHRISTIAN JACQ
0743403460	CHRISTIAN JACQ
0812517164	MOLLY COCHRAN
0812517164	WARREN MURPHY
1575667274	G. A. MCKEVETT
0385306040	DANIELLE STEEL
0385316879	DANIELLE STEEL
0942237285	ANN VAN WAGNER CHILDS
0743457269	JUDE DEVERAUX
0330334026	KATHY LETTE
0446527041	SANDRA BROWN
0471528889	ALLAN COX
0836217578	SCOTT ADAMS
0385334710	BELVA PLAIN
1575665727	FERN MICHAELS
0399146741	JUDITH KELMAN
078710339X	FAYE D. RESNICK
078710339X	MIKE WALKER
0312179405	JENNIFER CRUSIE
0440211891	DANIELLE STEEL
0821737902	PAMELA WALLACE
0451204956	OLIVIA GOLDSMITH
0373255241	ELISE TITLE
0373241755	ANDREA EDWARDS
037322513X	GAYLE WILSON
0373079281	DIANE PERSHING
0515124214	NORA ROBERTS
0380820889	KARIN SLAUGHTER
0061053716	CLIVE BARKER
0440213282	DANIELLE STEEL
0451407431	SALLY KEMP
0316313203	ELLEN GILCHRIST
0452277809	SEBASTIEN JAPRISOT
0452277809	ALAN SHERIDAN
0030149061	G. B. (1948- ) TRUDEAU
0312942192	KATE WILHELM
0879830689	F.M. HOUSTON
0671027972	JOHN LE CARRE
0312970307	KIERAN CROWLEY
0380802252	TAMAR MYERS
0553574795	ELIZABETH THORNTON
0385260075	MARGARET ATWOOD
0895770695	READER'S DIGEST
0895770695	ALMA E. GUINNESS
0517554399	DOUGLAS ADAMS
0736421300	RH DISNEY
0451457528	STEPHEN L. BURNS
0385425074	SUSAN FALUDI
0689704208	SUSAN COOPER
0689704488	SUSAN COOPER
0689704674	SUSAN COOPER
1551665816	LAURA VAN WORMER
0394828054	ROBERT CORMIER
0590431242	JULIAN F. THOMPSON
0373482345	PHYLLIS HALLDORSON
0373482345	PEGGY WEBB
0373482345	NAOMI HORTON
0373482345	HEATHER
0373196660	CAROL GRACE
0517554550	MARTHA STEWART
0440116139	GARY NULL
0440116139	STEVE NULL
0671872680	CHRISTOPHER PIKE
0812536169	DAVID DRAKE
0800786866	CHARLES M. SHELDON
0671724169	VONDA N. MCINTYRE
0373290136	LYN STONE
0380753022	JOHANNA LINDSEY
0373289510	AMARILLAS
0679853065	ROBERT NEWTON PECK
1558171118	G. H. STINE
0020412401	LOUISA MAY ALCOTT
067152609X	WILLIAM SHATNER
067152609X	JUDITH REEVES-STEVENS
067152609X	GARFIELD REE
0767913701	SARA BLISS
0671674358	SONDRA MARSHAK
0671674358	MYRNA CULBREATH
0671658662	DIANE DUANE
0451159233	TERRY PRATCHETT
1572242132	SHERYL PAUL
0618055819	LOIS LOWRY
078688262X	MARG STARK
0192827618	JANE AUSTEN
0192827618	JAMES KINSLEY
0192827618	MARGARET ANNE DOODY
0671502239	STURGEON
1853260630	VOLTAIRE
0002550563	J. C. SUARES
0002550563	JEAN-CLAUDE SUARES
0451524551	HERMAN MELVILLE
0451524551	DENHAM SUTCLIFFE
1889392022	DENISE FIELDS
1889392022	ALAN FIELDS
1889392030	DENISE FIELDS
1889392030	ALAN FIELDS
0060171626	JOHN GRAY
0441518095	PHILIP K. DICK
082175565X	GEORGINA GENTRY
1551662671	ELIZABETH LOWELL
0380802309	LISA KLEYPAS
037348383X	RACHEL LEE
0671569031	JAYNE CASTLE
0140621792	GUSTAVE FLAUBERT
0061092177	TERRY PRATCHETT
0843941219	LEIGH GREENWOOD
0843941219	CONNIE MASON
0843941219	NELLE MCFATHER
0843941219	SUSAN
0373224729	SARANNE DAWSON
0373118864	KAREN VAN DER ZEE
0671868322	R. L. STINE
0440983568	LOIS DUNCAN
0671868330	R. L. STINE
0671738232	R. L. STINE
067189434X	R. L. STINE
0671745115	CHRISTOPHER PIKE
0671690590	CHRISTOPHER PIKE
0671724851	R. L. STINE
0590430149	CHRISTOPHER PIKE
0671724819	R. L. STINE
0590403214	MARGARET MAHY
0671745107	CHRISTOPHER PIKE
0671894331	R. L. STINE
0671702432	R. L. STINE
0671550551	CHRISTOPHER PIKE
0671726498	LOIS DUNCAN
0440918642	LOIS DUNCAN
0345274539	H. RIDER HAGGARD
0671676563	CHRISTOPHER PIKE
0590433105	PATRICIA WINDSOR
0441515339	JACK DANN
0441515339	GARDNER DOZOIS
0689829833	SUSAN COOPER
0441515304	JACK DANN
078600312X	WILLIAM W. JOHNSTONE
0883632012	RUDYARD KIPLING
0786889063	TOM TOPOR
0316290238	JOHN FOWLES
0374386137	MADELEINE L'ENGLE
0425065553	FRANK HERBERT
0192834347	LOUISA MAY ALCOTT
0192834347	VALERIE ALDERSON
0373226691	CAROLINE BURNES
050552385X	VIRGINIA FARMER
0553801619	RITA MAE BROWN
0060004703	CAROLYN HART
0553582852	RITA MAE BROWN
0743482247	PATRICIA HARWIN
0451211715	JESSICA FLETCHER
0451211715	DONALD BAIN
0821769286	SHANNON DRAKE
0843937335	CAROLE HOWEY
0380753014	JOHANNA LINDSEY
0505525313	MELANIE JACKSON
0821772279	SHANNON DRAKE
0380767597	ELIZABETH LOWELL
0380897393	JOHANNA LINDSEY
0553561537	AMANDA QUICK
0380811987	CHRISTINA DODD
0312987846	CELESTE BRADLEY
0380761483	KATHLEEN E. WOODIWISS
0743460537	SUSAN WILSON
0451208072	JO BEVERLEY
0553574108	AMANDA QUICK
0671689738	DEVERAUX
0743478967	JUDE DEVERAUX
1568655878	KATHLEEN E. WOODIWISS
0743467221	JOANN ROSS
0373286716	LINDSAY MCKENNA
0061031534	KATHLEEN E. WOODIWISS
0451205804	JO BEVERLEY
0821774166	JO GOODMAN
0553580280	RITA MAE BROWN
1565073193	EMILIE BARNES
050552516X	PATTI O'SHEA
0451623142	STEPHEN B. OATES
0451523024	HARRIET BEECHER STOWE
0451523024	JOHN WILLIAM WARD
0399151079	LILIAN JACKSON BRAUN
0553442856	KIMBERLY WAGNER
0373241062	VICTORIA PADE
0671644483	JUDE DEVERAUX
0671446886	LAVYRLE SPENCER
0373153309	DIANA PALMER
0373701217	DANIELLE TRENT
0373098596	BAY MATTHEWS
0373097360	SARAH TEMPLE
084232920X	TIM LAHAYE
084232920X	JERRY B. JENKINS
0373706766	JAN FREED
0373707657	LYNNETTE KENT
0553266926	HAL LINDSEY
0880705760	MAX LUCADO
0380806290	VICTORIA ALEXANDER
0451408772	CATHERINE COULTER
0842329161	TIM LAHAYE
0842329161	JERRY B. JENKINS
038075911X	JUDE DEVERAUX
0060675233	JOHN SHELBY SPONG
0380897342	ROSANNE KOHAKE
0373119194	FIELD
0060185708	KATHLEEN E. WOODIWISS
0842329285	TIM LAHAYE
0842329285	JERRY B. JENKINS
0892749482	JOYCE MEYER
1586608010	KIMBERLEY COMEAUX
0345275128	CYNTHIA WRIGHT
0060571454	LOIS GREIMAN
0373291515	LYN STONE
0380777312	CATHERINE HART
0380811979	CHRISTINA DODD
0553567772	SUSAN KRINARD
0380385880	KATHLEEN E. WOODIWISS
0060560789	ELOISA JAMES
0821775472	SHANNON DRAKE
0312982305	OLIVIA DRAKE
0505524945	CONNIE MASON
0553565044	PAUL LEVINE
0425194833	LORETTA CHASE
0425194868	JULIA ROSS
0743470036	LIZ CARLYLE
067100333X	JULIE GARWOOD
071671017X	MARTIN GARDNER
0736907734	KAY ARTHUR
0451409094	CONNIE FLYNN
0515127213	CATHERINE COULTER
0553212281	EDGAR ALLAN POE
0553379623	STEVEN P. SHELOV
0553379623	ROBERT E. HANNEMANN
1575665646	LISA ALTALIDA
1576739627	DARLENE MARIE WILKINSON
1576739627	DARLENE WILKINSON
068985482X	LAURYN SILVERHARDT
068985482X	JASON FRUCHTER
0786004509	ZACHARY ALAN FOX
0786006285	WILLIAM P. WOOD
0553584901	ELIZABETH THORNTON
0821758942	JOAN OVERFIELD
0743465067	JULIA LONDON
0440225884	CLAIRE DELACROIX
0061059471	SHIRLEY ROUSSEAU MURPHY
0425191230	JULIA LONDON
0553268481	EUGENIA PRICE
0394551540	JAMES A. MICHENER
0688065716	SIDNEY SHELDON
0449221873	JAMES A. MICHENER
0515061786	NGAIO MARSH
0515070742	NGAIO MARSH
0515075051	NGAIO MARSH
0688066631	JAMES CLAVELL
034525385X	SYBIL LEEK
0891098623	DAN PETERSON
0891098623	EUGENE H. PETERSON
014004891X	JOHN STEINBECK
0449219569	DICK FRANCIS
0449206521	JAMES A. MICHENER
0446404462	CHARLOTTE MACLEOD
0449206394	ISABELLE HOLLAND
0553564994	JOHN JAKES
0821767089	LISA JACKSON
0804112258	MARTIN H. GREENBERG
0515075035	NGAIO MARSH
0515077356	NGAIO MARSH
0684832291	MARY HIGGINS CLARK
0515061662	NGAIO MARSH
0445407808	CHARLOTTE MACLEOD
0515120278	LILIAN JACKSON BRAUN
0449904962	JACK WEATHERFORD
0028604202	JAMES FINN GARNER
0020199082	JOSEPH F. GIRZONE
0553240951	SHIRLEY MACLAINE
0515074438	NGAIO MARSH
051507506X	NGAIO MARSH
0515071056	NGAIO MARSH
0451197690	LYDIA ADAMSON
0451204344	JESSICA FLETCHER
0451204344	DONALD BAIN
0201517205	ROBERT BLY
0333517628	LYDIA VAN ANDEL
0333517628	INEKE VAN SIJL
0333517628	CHEROUKE RONKES AGE
0746012721	ANNE CIVARDI
0746012721	STEPHEN CARTWRIGHT
0192752685	JAMES RIORDAN
0517147270	STED MAYS
0330288393	CLIVE JAMES
0671029088	JOANNA HINES
2253076287	KEN FOLLETT
2253076287	YVONNE BAUDRY
0140621296	R D BLACKMORE
0216927781	PRUE THEOBALDS
1853045586	NICK YAPP
1853045586	MICHEL SYRETT
0751511919	MARGARET YORKE
0312966776	IAN RANKIN
0747258090	LYN ANDREWS
0749732687	JAMILA GAVIN
0600400409	PAUL LANGFIELD
0746000561	ANGELA WILKES
0140511849	PROFESSOR NICHOLAS ABERCROMBIE
0140511849	STEPHEN HILL
0140511849	BRYAN
0563371110	JIMMY MULVILLE
0563371110	HARRY THOMPSON
0563371110	COLIN SWASH
0316734500	ASNE SEIERSTAD
0752848151	GRAEME GARDEN
0752848151	KEN LIVINGSTONE
1854790420	PETER USTINOV
0723216371	JOHN WOODFORDE
0723216371	ILLUSTRATED BY TREVOR ALDOUS
1860192599	V. THOMAS
0140059776	G. K. CHESTERTON
1853043427	NIGEL FOSTER
1853043427	CHARLES HEMMING
1850510881	BEVERLEY PIPER
0704339986	PAMELA ZOLINE
1887166734	C.E. CRIMMINS
0439010705	MALCOLM ROSE
1870451090	L. RON HUBBARD
0805004610	SUE GRAFTON
0671874594	ALFRED W. MUNZERT
1563898810	WILL EISNER
1563898810	P. CRAIG RUSSELL
1563898810	JOHN MCCRAE
1563898810	ERIC POWE
1563898780	NEIL GAIMAN
1563898780	STAN LEE
1563898780	JILL THOMPSON
1563898780	KIERON DWYER
1563898780	ST
080502669X	ROBERT RUARK
0553100637	KIM STANLEY ROBINSON
0385415109	SHERI S. TEPPER
157965116X	BILL BRADLEY
157965116X	PHIL JACKSON
0374514852	JOHN MCPHEE
0312890222	SHERI S. TEPPER
0380821001	SHERI S. TEPPER
038078405X	LINDA LAEL MILLER
0452281229	BRENDAN O'CARROLL
0452281849	BRENDAN O'CARROLL
0684824175	BASH DIBRA
0684824175	MARY ANN CRENSHAW
0743411366	ELIZABETH BERG
0786890371	KATHLEEN DE MARCO
1551665999	CURTISS ANN MATLOCK
0670032069	ELIZABETH BUCHAN
0525943064	SHARON MITCHELL
0385491808	ANNE LAMOTT
052594558X	OLIVIA GOLDSMITH
1573229350	MARTHA MOODY
0446607177	DOUGLAS PRESTON
0446607177	LINCOLN CHILD
0553575465	TONY CHIU
0553573926	JOSEPH GARBER
0061097624	JAMES GRIPPANDO
0553576089	ELIZABETH GEORGE
0061097306	ROBERT K. TANENBAUM
0515124060	W.E.B. GRIFFIN
0451185498	MICHAEL C. EBERHARDT
0451192222	MICHAEL C. EBERHARDT
0446609617	SANDRA BROWN
0446608033	DAVID LINDSEY
1575663643	JOHN LUTZ
1575663643	DAVID AUGUST
0307128199	MARY J. FULTON
0307128199	DON WILLIAMS
044022571X	WILLIAM BERNHARDT
0448117487	GYO FUJIKAWA
0843108118	ROGER HARGREAVES
0446608912	ROBERT FERRIGNO
0446608319	DON PASSMAN
0345427696	DON J. SNYDER
0375500723	MAYA ANGELOU
0316803480	DON J. SNYDER
0312278306	ROSELLEN BROWN
0345428080	ANDY MCNAB
0140264795	ANNE LAMOTT
0060974621	ANDREW H. MALCOLM
0312970897	C. E. POVERMAN
0312970897	C. E. POUERMAN
0452282535	KATHERINE TARBOX
0913780146	RITA MAE BROWN
0670857661	DAVID B. FEINBERG
1567314295	VISSELL
0670899836	GARY LUNDBERG
0670899836	JOY LUNDBERG
0330331698	CORMAC MCCARTHY
0737000465	JANET FARRINGTON GRAHAM
0374248613	SARAH WILLIS
0807072125	MICHAEL MACDONALD
1931514933	TOHRU FUJISAWA
1591823692	JUDAL
1892213087	CLAMP
1892213001	CLAMP
1586648756	RYO MIZUNO
1586648756	SETSUKO YONEYAMA
1586648969	RYO MIZUNO
1586648969	MASATO NATSUMOTO
1586648950	RYO MIZUNO
1586648950	MASATO NATSUMOTO
1586648624	RYO MIZUNO
1586648624	MASATO NATSUMOTO
1586648616	RYO MIZUNO
1586648616	MASATO NATSUMOTO
1586648500	RYO MIZUNO
1586648500	MASATO NATSUMOTO
1562199455	RYO MIZUNO
1562199455	MASATO NATSUMOTO
0385477155	FRED KAPLAN
0385730918	PETE NELSON
0385730918	HUNTER SCOTT
0739408461	WILLIAM B. BREUER
0486212688	LEWIS &AMP; CLARK
0486212688	ELLIOTT COUES
0451210875	STEPHEN KING
0451210867	STEPHEN KING
0451210859	STEPHEN KING
1591822092	MYUNG JIN LEE
1591822084	MYUNG JIN LEE
1591822076	MYUNG JIN LEE
1591822068	MYUNG JIN LEE
193151478X	MYUNG-JIN LEE
193151478X	RICHARD A. KNAAK
1931514771	MYUNG JIN LEE
1931514763	MYUNG-JIN LEE
1931514755	MYUNG JIN LEE
1931514747	MYUNG JIN LEE
1931514739	MYUNG JIN LEE
159182107X	REIJI SAIGA
159182107X	SORA INOUE
1591820219	REIJI SAIGA
1591820219	SORA INOUE
1591820200	REIJI SAIGA
1591820200	SORA INOUE
1931514461	REIJI SAIGA TOKYO
1931514461	REIJI SAIGA
1931514461	SORA INOUE
193151495X	REIJI SAIGA
1591820146	KEN AKAMATSU
1931514976	KEN AKAMATSU
1931514941	KEN AKAMATSU
1591161932	NOBUYUKI ANZAI
1591161258	NOBUYUKI ANZAI
1591160944	NOBUYUKI ANZAI
1591160677	NOBUYUKI ANZAI
1591160669	NOBUYUKI ANZAI
1591823978	GAINAX
1591823978	UEDA HAJIME
1591823978	STEPHANIE SHEH
159182396X	GAINAX
0060177241	CLIVE BARKER
0141308109	WILLIAM SLEATOR
0345450051	PETER DAVID
0441002846	JACK MCDEVITT
0880382791	E. GARY GYGAX
0966961706	DAVID SHEFF
0451160959	STEPHEN KING
156931778X	KOUSHUN TAKAMI
0671700294	CAROLYN KEENE
0060924640	JO-ANN MAPSON
0385497954	LIZA DALBY
080411188X	ANNE PERRY
0505525224	PATRICIA WADDELL
0062513095	PETER CASHORALI
1556611102	B. J. HOFF
0446305693	G GODWIN
0380624060	GAIL GODWIN
0938410563	HUBERT SELBY
0345354575	ANNE RIVERS SIDDONS
0312152949	MICAH PERKS
044630798X	ANDY ROONEY
0553212230	CHARLES DICKENS
0201489392	BERND HEINRICH
068485970X	PETER HEDGES
0873513193	VILHELM MOBERG
0679762892	NICHOLAS DAWIDOFF
0449904067	DAVE BARRY
0679415610	DAVID HALBERSTAM
0152012702	LIZ ROSENBERG
1568360096	LYNN PAN
0380698692	GAIL GODWIN
0380703149	GAIL GODWIN
0380703130	GAIL GODWIN
0380615983	GAIL GODWIN
0375401946	JAYNE ANNE PHILLIPS
0061059900	GUY GAVRIEL KAY
0061059900	KEITH PARKINSON
0380792990	PAUL J. MCAULEY
0385272170	EMILY EDEN
0140139419	WALLACE STEGNER
0060171324	LOUISE ERDRICH
1555612423	PETER DOWNEY
1555612423	NIK SCOTT
0452277698	DANI SHAPIRO
0452279097	ELIZABETH G. HAINSTOCK
0452279097	LEE HAVIS
0440213355	SARA PARETSKY
0553569376	DAVE WOLVERTON
0804108854	ANNE TYLER
0385319444	NICOLE MONES
0316418927	ROBERT INMAN
038547721X	ALEX KOTLOWITZ
0446607401	JOHN GILSTRAP
0385336489	ELIZABETH MCCRACKEN
0934601941	LYNNE ALPERN
0934601941	ESTHER BLUMENFELD
0963355554	ROXIE KELLEY
0963355554	SHELLY REEVES SMITH
0931948932	LYNNE ALPERN
0931948932	ESTHER BLUMENFELD
0931948932	PAULETTE LIVERS LAM
0375709215	NANCY HUSTON
0805060367	BARBARA GOWDY
0816148708	GARRISON KEILLOR
0399141200	LAVYRLE SPENCER
0688166083	CINDY WALKER
0440212235	LINDA BARNES
0395633206	KATHLEEN NORRIS
0345273494	IORWERTH EIDDON STEPHEN EDWARDS
0312309635	CINDY CHAMPNELLA
0809321297	MAURINE WATKINS
0809321297	THOMAS H. PAULY
0690048246	SHIRLEY CLIMO
0690048246	RUTH HELLER
0345456688	TROY DENNING
1880823233	CARA WILSON
055306102X	CAROL ANN LEE
0609609459	ROSALIND WISEMAN
0767913019	CHERYL BENARD
0345435400	GREG BEAR
0684834308	DONALD CRAWFORD
0684834308	ROSEMARY CRAWFORD
038549727X	CHITRA DIVAKARUNI
0385497296	CHITRA DIVAKARUNI
0345428609	JAMES LUCENO
0140187642	WILLA CATHER
0140187642	W. T. BENDA
0140187642	PH.D.
0140187642	 D.D.
0140187642	 JOSEPH MURPH
0345428560	MICHAEL A. STACKPOLE
0425149625	SUSAN POWER
0446530255	KAREN ESSEX
0446679178	KAREN ESSEX
0345443004	ALAN DEAN FOSTER
0345442989	JAMES LUCENO
0670030651	KATE MCCAFFERTY
037542055X	BARBARA HOLLAND
038550098X	STEVEN PRESSFIELD
1875989048	BILL CHALKER
1590250001	ELIZABETH LAWRENCE
1590250001	HARRY LAWRENCE
0061081558	SHARON SALA
0671028014	V.C. ANDREWS
0553563084	FRANCINE PASCAL
0553570560	FRANCINE PASCAL
0553570587	FRANCINE PASCAL
0671694979	R.L. STINE
1591132207	FRANKIE SCHELLY
0446400173	ELLIS PETERS
0684813580	JUDY CARTER
094148307X	SHIRLEY VEREL
0939416611	LOUISE RAFKIN
0385480377	MARY DUGGER
0446400696	ELLIS PETERS
0425129608	AGATHA CHRISTIE
0425099148	AGATHA CHRISTIE
0813190355	JAMES BAKER HALL
0743464273	ANTHONY O'NEILL
0312979738	AGATHA CHRISTIE
0451201132	AGATHA CHRISTIE
0425129632	AGATHA CHRISTIE
0425173917	AGATHA CHRISTIE
0451199898	AGATHA CHRISTIE
0451201191	AGATHA CHRISTIE
0312981600	AGATHA CHRISTIE
0451200187	AGATHA CHRISTIE
0060926945	MICHELE SLATALLA
0393093883	WALT WHITMAN
0393093883	HAROLD W. BLODGETT
0393093883	E. SCULLEY BRADLEY
0486290735	BENJAMIN FRANKLIN
0060929804	RICHARD A. WRIGHT
0812504321	JACK LONDON
0812504380	RUDYARD KIPLING
0142437174	MARK TWAIN
0142437174	GUY CARDWELL
0142437174	JOHN SEELYE
1561481858	MERLE GOOD
0312979819	AGATHA CHRISTIE
0671685112	BRYCE MARSHALL AND PAUL WILLIAMS
0394721039	ADAM SMITH
0380729865	GAIL GODWIN
044020495X	SUSAN DUNLAP
0425175456	AGATHA CHRISTIE
0312981651	AGATHA CHRISTIE
042506803X	AGATHA CHRISTIE
0425091805	AGATHA CHRISTIE
0425098540	AGATHA CHRISTIE
0312981686	AGATHA CHRISTIE
0425173909	AGATHA CHRISTIE
0451200535	AGATHA CHRISTIE
042509961X	AGATHA CHRISTIE
0440159229	AGATHA CHRISTIE
0441240984	AGATHA CHRISTIE
0441240984	DETECTION CLUB
0941483428	RANDY SALEM
1573441252	ANN BANNON
0786886099	SAM SIFTON
0345351959	WAYLAND DREW (ADAPTER)
0345351959	GEORGE LUCAS
0345351959	BOB DOLMAN
0446400157	ELLIS PETERS
